"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"54508","Sml Rm in pr Brst  Park Sl great for Med/students","210746","Kathleen R.","Brooklyn","Prospect Heights","40.6787","-73.97262","Private room","100","2","226","2019-06-06","2.12","3","250"
"54544","City Room - Private Penthouse Apt.","256161","Wayne","Manhattan","Harlem","40.81035","-73.94598","Entire home/apt","121","1","104","2019-06-22","1","5","247"
"54626","Cozy bedroom by Yankee Stadium","190409","Waundell","Bronx","Highbridge","40.83075","-73.93058","Private room","45","1","138","2019-06-30","1.45","3","323"
"54860","Great apartment with private bathroom and entrance","258164","Jenny","Manhattan","East Harlem","40.79958","-73.94275","Private room","100","5","204","2019-06-23","1.92","1","192"
"55467","Private Garden Apt • New Renovation","260709","Paul","Brooklyn","Williamsburg","40.71625","-73.93845","Entire home/apt","140","2","253","2019-07-02","3.04","1","125"
"55498","Modern comfort in art infused landmark Brownstone","262138","Tami","Brooklyn","Bedford-Stuyvesant","40.6829","-73.93549","Private room","71","2","23","2019-07-01","0.22","1","91"
"55668","NOHO/EAST VILLAGE, PRIVATE 1/2 BATH","88209","Jason","Manhattan","NoHo","40.72773","-73.99134","Private room","130","2","115","2018-12-05","1.17","1","75"
"55737","Sleek & Comfortable Soho Apt","263414","Pete","Manhattan","West Village","40.72861","-74.0049","Entire home/apt","199","5","129","2019-05-19","1.22","1","286"
"55959","Spacious Williamsburg Share w/ LOFT BED","168525","Gus","Brooklyn","Williamsburg","40.70979","-73.95162","Private room","69","4","82","2019-06-10","1.13","2","60"
"55982","Cozy 2 br in sunny Fort Greene apt","264928","Sally","Brooklyn","Fort Greene","40.68656","-73.97525","Private room","68","3","37","2018-12-31","0.35","1","0"
"56467","Cozy East Village Railroad 1 Bed!","267593","Leonardo","Manhattan","East Village","40.72752","-73.98432","Entire home/apt","130","1","204","2019-07-01","2.04","1","192"
"56525","1 Bedroom Loft w/ Private Roof Deck","268014","Alex","Brooklyn","Greenpoint","40.729","-73.95829","Entire home/apt","195","2","69","2019-06-13","0.65","1","58"
"56859","City Room - Private & Comfy Bedroom","256161","Wayne","Manhattan","Harlem","40.81219","-73.94499","Private room","64","1","192","2019-06-03","1.84","5","245"
"57166","Elegant NYC Pad","272006","Vasili","Queens","Ditmars Steinway","40.77185","-73.90502","Entire home/apt","140","2","17","2019-06-17","0.16","1","292"
"57297","Clean & bright 1BR in Cobble Hill, GREAT location!","199392","S.M.","Brooklyn","Cobble Hill","40.68926","-73.99386","Entire home/apt","159","2","222","2019-06-24","2.12","1","279"
"57468","Modern, Large East Village Loft","239208","Ori","Manhattan","East Village","40.72821","-73.98701","Entire home/apt","189","3","205","2019-06-23","1.96","1","0"
"57618","Great new apt, close to everything","274557","Ana","Manhattan","Hell's Kitchen","40.7672","-73.98508","Entire home/apt","250","3","94","2019-06-09","0.96","1","3"
"57740","Quiet & Clean Retreat in the City","275459","I","Manhattan","East Village","40.73012","-73.99053","Entire home/apt","239","3","7","2019-05-24","0.07","1","351"
"57754","Stylish Large Gramercy Loft!","275578","R","Manhattan","Flatiron District","40.7403","-73.98498","Entire home/apt","305","2","108","2019-06-30","1.09","1","201"
"57874","The Brownstone-Luxury 1 Bd Apt/NYC","276291","Simon","Manhattan","Harlem","40.80931","-73.94343","Entire home/apt","155","3","222","2019-06-26","2.1","2","232"
"58059","PRIVATE Room on Historic Sugar Hill","277379","Agnes","Manhattan","Harlem","40.8251","-73.94287","Private room","60","1","458","2019-07-03","4.58","2","258"
"58062","South Slope Green","277394","Linda","Brooklyn","Windsor Terrace","40.6585","-73.98397","Private room","135","2","21","2019-05-17","0.26","1","272"
"58467","17 Flr. Manhattan Views, Nr. Subway","279797","Dave","Manhattan","Roosevelt Island","40.76193","-73.9501","Private room","120","7","17","2019-05-08","0.3","1","341"
"59014","Spacious 1BR, Adorable Clean Quiet","282927","Drica","Manhattan","Lower East Side","40.72052","-73.98589","Entire home/apt","150","3","41","2019-01-02","0.39","1","244"
"59642","Franklin St Flat in Trendy Greenpoint Brooklyn","274782","Betty","Brooklyn","Greenpoint","40.73401","-73.95967","Entire home/apt","135","2","69","2019-05-19","0.67","1","12"
"59709","Artistic, Cozy, and Spacious w/ Patio! Sleeps 5","186084","Ricardo & Ashlie","Manhattan","Chinatown","40.71756","-73.99503","Entire home/apt","250","4","18","2019-07-01","0.18","2","265"
"60457","Spacious Greenwich Village Apt","99212","Jessica","Manhattan","Greenwich Village","40.73194","-73.99474","Entire home/apt","225","5","10","2019-05-11","0.1","1","91"
"60666","City Room - Private Luxury Suite","256161","Wayne","Manhattan","Harlem","40.8118","-73.94434","Private room","92","1","189","2019-06-11","1.82","5","253"
"60673","Private Room/bath Luxurious Harlem","249372","Cynthia","Manhattan","Harlem","40.81583","-73.94707","Private room","175","2","1","2018-10-07","0.11","1","365"
"60680","The gem of the East Village","292630","Mich","Manhattan","East Village","40.72654","-73.98049","Entire home/apt","99","2","127","2019-06-20","1.22","1","320"
"60794","Bright and spacious, garden below!","293394","Rachel","Manhattan","Upper West Side","40.80021","-73.96071","Entire home/apt","195","4","4","2017-08-25","0.04","1","0"
"60948","ACCOMMODATIONS GALORE #2","126607","Laurine","Manhattan","East Harlem","40.80942","-73.93936","Entire home/apt","140","3","135","2019-06-20","1.3","3","192"
"61167","Colorful Private One Bedroom Apt","295760","Greta","Manhattan","Little Italy","40.71961","-73.9954","Entire home/apt","135","2","21","2015-12-12","0.2","1","0"
"61492","Exclusive Room with Private Bath in  LES","297769","Tunji","Manhattan","Chinatown","40.71445","-73.9908","Private room","120","4","171","2019-06-23","1.8","2","353"
"62095","BK Sweet Suite w/Kitchen&FullBath","281764","Colette&Sean","Brooklyn","East Flatbush","40.64446","-73.9503","Entire home/apt","65","3","238","2019-06-14","2.3","1","2"
"62430","BROWNSTONE SUNDRENCHED BEAUTY","197755","Sheila","Brooklyn","Bushwick","40.688","-73.9171","Entire home/apt","99","3","111","2019-06-22","2.13","1","68"
"62452","A SpeciaL!! Private Room in NY","303939","Lissette","Staten Island","Tompkinsville","40.63536","-74.08537","Private room","36","2","193","2019-06-25","1.85","6","360"
"62461","B NYC Staten Alternative...","303939","Lissette","Staten Island","Tompkinsville","40.63627","-74.08543","Private room","37","2","147","2019-06-10","1.44","6","0"
"62787","C Private Room By The Ferry","303939","Lissette","Staten Island","Tompkinsville","40.63518","-74.08546","Private room","37","2","177","2019-07-02","1.71","6","320"
"62891","Smallest House In The Village","306545","Olivia","Manhattan","East Village","40.72477","-73.98161","Entire home/apt","175","3","185","2019-05-24","1.78","2","326"
"62903","Beautiful modern studio apartment in heart of NYC","306605","Daniel","Manhattan","Chelsea","40.74238","-73.99567","Entire home/apt","205","9","62","2019-06-21","0.7","2","76"
"62925","Beautiful Landmarked Duplex","306739","Maya","Brooklyn","Greenpoint","40.72945","-73.95511","Entire home/apt","285","3","124","2019-06-16","1.22","3","279"
"63299","BROOKLYN > Guest Room w/ Queen Bed in Williamsburg","308875","Scott","Brooklyn","Williamsburg","40.70763","-73.95177","Private room","59","2","181","2019-06-23","1.77","2","15"
"63320","D Private Che@p Room 2 Explore NYC","303939","Lissette","Staten Island","Tompkinsville","40.63481","-74.08519","Private room","36","2","333","2019-07-02","3.19","6","340"
"63360","Safe cute near subway& Manhattan NY NY retro style","307962","Dennis & Naoko","Queens","Astoria","40.75384","-73.91433","Entire home/apt","99","5","441","2019-06-24","4.5","1","226"
"63546","Large and Cozy Private Bedroom","308652","Antonín","Brooklyn","Kensington","40.64106","-73.97426","Private room","39","1","45","2019-05-16","0.46","2","365"
"63588","LL3","295128","Carol Gloria","Bronx","Clason Point","40.81309","-73.85514","Private room","90","2","0","","0","7","349"
"63610","DOMINIQUE'S NY mini efficiency* wifi*metro*quiet","310670","Vie","Bronx","Eastchester","40.88057","-73.83572","Entire home/apt","105","2","38","2019-06-27","0.5","13","365"
"63657","Private, Large & Sunny Top Floor Apt  w/W&D","170510","Renée","Brooklyn","Bedford-Stuyvesant","40.68236","-73.94314","Entire home/apt","135","2","248","2019-06-25","2.39","2","11"
"63719","BEDROOM1 FOR RENT 10min from Manhan","311286","Helene","Brooklyn","Bedford-Stuyvesant","40.68503","-73.95385","Private room","70","3","36","2018-08-19","0.41","4","281"
"63913","HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM","312288","Paula","Manhattan","Inwood","40.86648","-73.9263","Private room","75","7","0","","0","2","323"
"64015","Prime East Village 1 Bedroom","146944","David","Manhattan","East Village","40.72807","-73.98594","Entire home/apt","200","3","0","","0","1","0"
"64107","BROOKLYN  STUDIO APARTMENT","313317","Niya","Brooklyn","Crown Heights","40.6778","-73.94339","Private room","100","3","279","2019-06-24","2.69","1","301"
"64277","BEDROOM2 FOR RENT  10min from Manh","311286","Helene","Brooklyn","Bedford-Stuyvesant","40.68317","-73.94701","Private room","70","4","18","2019-01-02","0.22","4","189"
"64314","cozy bedroom in lovely garden apt","314256","Debbie","Brooklyn","Crown Heights","40.6761","-73.9529","Private room","110","6","50","2019-05-26","3.55","1","0"
"64365","Crown Heights Garden Apt.","314582","Anthony","Brooklyn","Crown Heights","40.67586","-73.95155","Private room","60","2","227","2019-06-27","2.27","2","287"
"64837","ENJOY Downtown NYC!!","46978","Edward","Manhattan","East Village","40.72321","-73.98157","Private room","68","2","203","2019-06-23","1.96","2","86"
"65019","Charming UWS Treehouse Apt","317809","Claire","Manhattan","Upper West Side","40.77956","-73.98098","Entire home/apt","115","2","210","2019-07-06","2.1","1","261"
"65268","Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn","319092","Juhli","Brooklyn","Bedford-Stuyvesant","40.68276","-73.95264","Private room","75","5","64","2019-01-05","0.67","1","68"
"65556","Room in S3rd/Bedford, Williamsburg","320422","Marlon","Brooklyn","Williamsburg","40.71368","-73.9626","Private room","60","3","0","","0","1","0"
"65562","CHARMING EAST VILLAGE 2 (or 1) BR","320450","Mary D","Manhattan","East Village","40.72956","-73.98158","Entire home/apt","129","7","5","2019-01-03","0.15","1","231"
"65615","Farmhouse Apartment in Williamsburg","320761","Valerie","Brooklyn","Williamsburg","40.71069","-73.95175","Entire home/apt","130","10","49","2019-06-29","0.48","1","152"
"65660","Bright+Spacious Williamsburg Abode!","320538","Larissa","Brooklyn","Williamsburg","40.70863","-73.94641","Entire home/apt","95","4","132","2019-07-07","1.27","1","46"
"65813","Suite Sugar Hill, Harlem, Private Rm in Hosted Apt","321756","Eric","Manhattan","Harlem","40.82888","-73.94307","Private room","75","3","20","2019-01-02","0.26","1","364"
"65834","Beautiful 1 Bedroom Apt Park Slope","321934","Jessica","Brooklyn","Park Slope","40.67319","-73.97323","Entire home/apt","175","2","11","2013-05-02","0.11","1","246"
"66008","CHARMING CARROLL GARDENS APT.","322884","Melissa","Brooklyn","Carroll Gardens","40.67846","-73.99443","Entire home/apt","190","3","51","2019-07-01","0.57","1","288"
"66251","East Village Loft with Piano & Patio","324460","Samir","Manhattan","East Village","40.72681","-73.98534","Entire home/apt","212","3","67","2019-06-25","1.31","1","51"
"66275","Lower East Side Magic Room","314941","Tony","Manhattan","Lower East Side","40.71904","-73.99392","Private room","95","1","109","2019-06-23","1.11","3","364"
"66451","**Fantastic Williamsburg Apt**","325389","Luis Fernando","Brooklyn","Williamsburg","40.71031","-73.9583","Entire home/apt","140","2","9","2019-02-16","0.11","1","254"
"66718","West Harlem Home Base - Eco-Apt.","136227","Henning","Manhattan","Harlem","40.81322","-73.95306","Entire home/apt","135","6","187","2019-06-23","1.87","1","189"
"66741","Charming Garden Apt in Park Slope","327673","Stefano","Brooklyn","Park Slope","40.67732","-73.98225","Entire home/apt","150","2","214","2019-06-23","2.08","2","263"
"66974","Lovely, Modern, Garden Apartment","329436","Jana","Brooklyn","Gowanus","40.68076","-73.9896","Entire home/apt","190","3","69","2019-07-01","0.79","2","258"
"67397","SoHa comfort-by NW Central Park!","332189","Elise","Manhattan","Morningside Heights","40.80393","-73.95838","Private room","122","3","93","2019-06-22","0.93","1","246"
"68099","Cozy room in Upper West Side","323517","Deda","Manhattan","Upper West Side","40.80082","-73.9652","Private room","109","1","104","2019-06-25","1.05","2","364"
"68403","The Cozy Brownstone Inn (discount)!","240427","Naimah","Brooklyn","Bedford-Stuyvesant","40.683","-73.91981","Entire home/apt","145","3","127","2019-06-24","1.25","2","72"
"68735","Prewar Penthouse w Private Terrace","342054","Violetta","Manhattan","Upper West Side","40.78971","-73.9729","Entire home/apt","195","11","30","2019-06-13","0.32","1","249"
"68765","Designer 2.5 BR Loft in Carroll Gardens by Subway","282655","Jenna","Brooklyn","Carroll Gardens","40.67817","-73.99495","Entire home/apt","250","2","106","2019-06-27","1.34","3","272"
"68900","Bright Beautiful Brooklyn","343250","Jason","Brooklyn","Greenpoint","40.73119","-73.95578","Private room","125","3","6","2016-11-13","0.1","1","325"
"69921","Brooklyn Writer's Nook","155689","Joab","Brooklyn","Bushwick","40.70514","-73.91922","Private room","70","5","47","2019-06-29","0.49","1","203"
"70095","Private Bedroom in Large NYC Apartment","353965","Mary And Geoff","Manhattan","Inwood","40.86713","-73.92811","Private room","90","2","120","2019-06-30","1.27","1","132"
"70128","Large, Sunny Room East Village NYC","354330","Eyal","Manhattan","East Village","40.73198","-73.98881","Private room","65","3","52","2019-01-10","0.63","1","5"
"71010","All That Jazz. Uptown style on Sugar Hill.","361855","Kurt","Manhattan","Washington Heights","40.83494","-73.93869","Entire home/apt","250","3","32","2019-05-24","0.43","2","276"
"71384","Gigantic Private Brooklyn Loft!","365153","Ben","Brooklyn","Greenpoint","40.72898","-73.95552","Entire home/apt","229","1","50","2014-05-13","0.5","1","188"
"72265","Private room in cozy Greenpoint","340692","Vanessa","Brooklyn","Greenpoint","40.72646","-73.95341","Private room","59","3","29","2019-06-16","0.36","1","15"
"74073","Food & Music Dream Apartment in Williamsburg","211877","Daniel","Brooklyn","Williamsburg","40.71015","-73.96101","Entire home/apt","195","4","59","2019-06-23","0.6","1","71"
"74240","French Garden cottage off Bedford","389924","Patty","Brooklyn","Williamsburg","40.71903","-73.9597","Entire home/apt","169","1","68","2019-06-07","0.67","2","215"
"74680","One Bedroom Mini studio - Free WIFI","265109","Nazleen","Queens","Astoria","40.77635","-73.93426","Entire home/apt","115","2","198","2019-05-31","2.01","1","257"
"74860","Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn","394752","Allison","Brooklyn","Greenpoint","40.72488","-73.95018","Private room","55","2","1","2011-03-28","0.01","1","0"
"75193","BROOKLYN > Guest Room w/ King Bed in Williamsburg","308875","Scott","Brooklyn","Williamsburg","40.71398","-73.95763","Private room","69","2","220","2019-06-22","2.17","2","8"
"75635","Bright Cozy Chinatown Studio Apt.","401696","Patricia","Manhattan","Lower East Side","40.71876","-73.98394","Entire home/apt","150","3","286","2019-06-27","2.81","1","191"
"76761","Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm","118971","Evelyn","Brooklyn","South Slope","40.66552","-73.99019","Entire home/apt","169","2","398","2019-06-28","3.97","3","182"
"77765","Superior @ Box House","417504","The Box House Hotel","Brooklyn","Greenpoint","40.73749","-73.95292","Private room","179","3","36","2019-07-01","0.36","28","79"
"77936","Hells Kitchen Garden of Eden","134355","Moss Owen","Manhattan","Hell's Kitchen","40.76248","-73.9913","Private room","150","3","36","2019-06-14","0.36","1","49"
"78919","Historic House Boerum Hill, BK, NYC","422561","Nancy","Brooklyn","Boerum Hill","40.68674","-73.98876","Entire home/apt","135","4","6","2016-02-05","0.1","1","0"
